rx_spreadFactor,rx_rssi,rx_loRaSNR,power,location,distance
10,-96.75,9.6,7,166,233.48652274167554
10,-111.0,3.8,7,166,585.5807602706428
8,-99.5,10.2,7,166,233.48652274167554
8,-109.0,-3.8,7,166,492.99631587482475
9,-98.4,10.280000000000001,7,166,233.48652274167551
10,-98.6,8.940000000000001,8,166,233.48652274167551
7,-97.4,8.540000000000001,8,166,233.48652274167551
8,-102.75,6.575,8,166,233.48652274167554
8,-111.0,3.5,8,166,585.5807602706428
9,-104.66666666666667,9.233333333333333,8,166,233.48652274167554
9,-109.5,7.5,8,166,585.5807602706428
10,-99.4,9.120000000000001,9,166,233.48652274167551
10,-102.0,7.8,9,166,233.48652274167554
10,-107.0,5.5,9,166,585.5807602706428
8,-105.0,9.05,9,166,233.48652274167554
8,-105.0,9.2,9,166,585.5807602706428
9,-99.0,10.76,9,15,233.48652274167551
10,-82.25,11.2,10,15,184.76691441427602
10,-88.0,10.8,10,15,563.3198296287522
7,-82.2,9.42,10,15,184.76691441427602
8,-82.4,10.879999999999999,10,15,184.76691441427602
9,-81.0,12.040000000000001,10,15,184.76691441427602
10,-77.0,11.26,11,15,184.76691441427602
7,-78.6,9.5,11,15,184.76691441427602
8,-80.8,11.52,11,15,184.76691441427602
9,-81.0,10.25,11,15,184.76691441427602
9,-84.0,10.8,11,15,563.3198296287522
10,-80.6,11.84,12,15,184.76691441427602
7,-76.8,9.680000000000001,12,15,184.76691441427602
8,-71.8,10.34,12,15,184.76691441427602
9,-73.4,10.459999999999999,12,15,184.76691441427602
10,-77.0,11.74,13,15,184.76691441427602
7,-82.0,9.36,13,15,563.3198296287522
8,-77.8,11.040000000000001,13,15,184.76691441427602
9,-78.33333333333333,11.633333333333333,13,15,184.76691441427602
9,-81.0,11.35,13,15,563.3198296287522
10,-74.66666666666667,10.533333333333333,14,15,184.76691441427602
10,-78.0,10.15,14,15,563.3198296287522
7,-74.6,9.36,14,15,184.76691441427602
8,-74.2,11.64,14,15,184.76691441427602
9,-74.0,11.940000000000001,14,15,184.76691441427602
10,-73.2,10.76,15,15,184.76691441427602
7,-75.5,9.225,15,15,184.76691441427602
7,-81.0,9.8,15,15,563.3198296287522
8,-72.8,11.1,15,15,184.76691441427602
9,-73.2,11.819999999999999,15,15,184.76691441427602
10,-66.2,9.36,16,15,184.76691441427602
7,-69.6,9.459999999999999,16,15,184.76691441427602
8,-70.0,11.5,16,15,184.76691441427602
9,-70.8,12.1,16,15,184.76691441427602
9,-76.6,10.76,17,15,184.76691441427602
7,-67.2,9.8,17,15,184.76691441427602
8,-69.6,10.8,17,15,184.76691441427602
9,-69.2,12.3,17,15,184.76691441427602
10,-70.25,11.05,18,15,184.76691441427602
10,-85.0,8.5,18,15,563.3198296287522
7,-70.6,9.7,18,15,184.76691441427602
8,-74.2,11.42,18,15,184.76691441427602
9,-72.4,11.559999999999999,18,15,184.76691441427602
10,-66.4,11.540000000000001,19,15,184.76691441427602
7,-69.4,9.780000000000001,19,15,184.76691441427602
8,-71.4,11.26,19,15,184.76691441427602
9,-67.6,12.02,19,15,184.76691441427602
10,-84.6,10.98,1,15,184.76691441427602
7,-89.33333333333333,9.733333333333333,1,15,184.76691441427602
7,-97.5,4.1,1,15,563.3198296287522
8,-82.5,12.05,1,15,184.76691441427602
8,-91.0,-1.0,1,15,563.3198296287522
9,-89.0,10.666666666666666,1,15,184.76691441427602
9,-96.0,10.75,1,15,563.3198296287522
10,-69.75,9.8,20,15,184.76691441427602
10,-77.0,10.8,20,15,563.3198296287522
7,-72.6,9.8,20,15,184.76691441427602
8,-73.75,11.075,20,15,184.76691441427602
8,-77.0,10.5,20,15,563.3198296287522
9,-72.0,11.86,20,15,184.76691441427602
10,-85.0,10.16,2,15,184.76691441427602
7,-84.33333333333333,9.933333333333334,2,15,184.76691441427602
7,-95.5,7.5,2,15,563.3198296287522
8,-89.25,11.25,2,15,184.76691441427602
8,-100.0,7.2,2,15,563.3198296287522
9,-90.0,11.7,2,15,184.76691441427602
9,-102.0,8.2,2,15,563.3198296287522
10,-93.25,11.3,3,15,184.76691441427602
10,-96.0,10.0,3,15,563.3198296287522
7,-82.6,6.56,3,15,184.76691441427602
8,-88.6,10.780000000000001,3,15,184.76691441427602
9,-90.75,11.350000000000001,3,15,184.76691441427602
9,-99.0,9.5,3,15,563.3198296287522
10,-84.25,11.825,4,15,184.76691441427602
10,-97.0,7.5,4,15,563.3198296287522
7,-85.75,9.125,4,15,184.76691441427602
7,-93.0,8.8,4,15,563.3198296287522
8,-86.0,11.233333333333334,4,15,184.76691441427602
8,-95.0,8.9,4,15,563.3198296287522
9,-84.5,7.699999999999999,4,15,184.76691441427602
9,-98.0,10.233333333333333,4,15,563.3198296287522
10,-84.0,10.5,5,15,184.76691441427602
10,-100.0,2.5,5,15,502.84375347539765
10,-91.5,9.4,5,15,563.3198296287522
7,-84.6,9.12,5,15,184.76691441427602
8,-82.0,11.166666666666666,5,15,184.76691441427602
8,-90.5,10.8,5,15,563.3198296287522
9,-88.0,11.8,5,15,184.76691441427602
9,-95.0,5.5,5,15,502.84375347539765
9,-93.66666666666667,11.233333333333334,5,15,563.3198296287522
10,-87.0,9.0,6,15,184.76691441427602
10,-92.66666666666667,6.0,6,15,563.3198296287522
7,-85.0,9.25,6,15,184.76691441427602
7,-94.0,9.0,6,15,563.3198296287522
8,-89.0,10.92,6,15,184.76691441427602
9,-87.8,12.080000000000002,6,15,184.76691441427602
10,-82.25,10.375,7,15,184.76691441427602
10,-92.0,10.2,7,15,563.3198296287522
7,-85.75,9.75,7,15,184.76691441427602
7,-90.0,9.8,7,15,563.3198296287522
8,-85.0,10.780000000000001,7,15,184.76691441427602
9,-86.75,11.75,7,15,184.76691441427602
9,-94.0,10.2,7,15,563.3198296287522
10,-75.75,10.45,8,15,184.76691441427602
10,-99.0,3.0,8,15,563.3198296287522
7,-80.75,9.1,8,15,184.76691441427602
7,-91.0,9.8,8,15,563.3198296287522
8,-76.5,11.274999999999999,8,15,184.76691441427602
8,-88.0,10.5,8,15,563.3198296287522
9,-81.0,11.74,8,15,184.76691441427602
10,-78.25,10.25,9,15,184.76691441427602
10,-88.0,9.0,9,15,563.3198296287522
7,-79.0,9.26,9,15,184.76691441427602
8,-78.75,10.25,9,15,184.76691441427602
8,-87.0,11.8,9,15,563.3198296287522
9,-81.6,10.64,9,4,184.76691441427602
10,-79.6,11.48,10,4,45.61432961213474
7,-74.0,9.28,10,4,45.61432961213474
8,-75.8,11.16,10,4,45.61432961213474
9,-77.8,11.940000000000001,10,4,45.61432961213474
10,-74.4,10.919999999999998,11,4,45.61432961213474
7,-80.25,9.675,11,4,45.61432961213474
7,-99.0,6.2,11,4,717.0107311299047
8,-76.8,10.9,11,4,45.61432961213474
9,-76.6,12.220000000000002,11,4,45.61432961213474
10,-71.4,11.0,12,4,45.61432961213474
7,-78.2,10.059999999999999,12,4,45.61432961213474
8,-80.4,11.16,12,4,45.61432961213474
9,-80.4,11.74,12,4,45.61432961213474
10,-73.8,10.440000000000001,13,4,45.61432961213474
7,-73.2,9.959999999999999,13,4,45.61432961213474
8,-71.8,11.040000000000001,13,4,45.61432961213474
9,-79.6,11.879999999999999,13,4,45.61432961213474
10,-69.6,10.86,14,4,45.61432961213474
7,-70.8,9.8,14,4,45.61432961213474
8,-77.0,11.0,14,4,45.61432961213474
9,-79.8,12.76,14,4,45.61432961213474
10,-75.8,11.62,15,4,45.61432961213474
7,-74.4,9.3,15,4,45.61432961213474
8,-78.0,11.38,15,4,45.61432961213474
9,-85.8,12.559999999999999,15,4,45.61432961213474
10,-70.8,10.86,16,4,45.61432961213474
7,-77.6,9.459999999999999,16,4,45.61432961213474
8,-73.8,11.219999999999999,16,4,45.61432961213474
9,-76.4,11.559999999999999,16,4,45.61432961213474
10,-71.4,10.64,17,4,45.61432961213474
7,-71.0,9.5,17,4,45.61432961213474
8,-78.0,10.6,17,4,45.61432961213474
9,-73.6,11.719999999999999,17,4,45.61432961213474
10,-67.8,9.180000000000001,18,4,45.61432961213474
7,-70.8,9.88,18,4,45.61432961213474
8,-65.8,10.959999999999999,18,4,45.61432961213474
9,-78.0,10.55,18,4,45.61432961213474
9,-103.0,10.5,18,4,717.0107311299047
10,-62.6,10.14,19,4,45.61432961213474
7,-68.0,9.64,19,4,45.61432961213474
8,-67.6,11.1,19,4,45.61432961213474
9,-69.4,12.1,19,4,45.61432961213474
10,-79.8,12.419999999999998,1,4,45.61432961213474
7,-82.4,9.72,1,4,45.61432961213474
8,-85.0,11.4,1,4,45.61432961213474
9,-84.4,11.559999999999999,1,4,45.61432961213474
10,-61.6,11.540000000000001,20,4,45.61432961213474
7,-69.4,9.459999999999999,20,4,45.61432961213474
8,-62.4,11.080000000000002,20,4,45.61432961213474
9,-72.8,11.779999999999998,20,4,45.61432961213474
10,-82.6,10.24,2,4,45.61432961213474
7,-80.4,9.8,2,4,45.61432961213474
8,-84.4,11.040000000000001,2,4,45.61432961213474
9,-85.2,12.12,2,4,45.61432961213474
10,-81.6,11.5,3,4,45.61432961213474
7,-86.2,9.819999999999999,3,4,45.61432961213474
8,-85.8,10.8,3,4,45.61432961213474
9,-88.4,11.459999999999999,3,4,45.61432961213474
10,-81.2,10.62,4,4,45.61432961213474
7,-89.4,9.74,4,4,45.61432961213474
8,-80.2,10.959999999999999,4,4,45.61432961213474
9,-83.0,11.8,4,4,45.61432961213474
10,-80.2,12.1,5,4,45.61432961213474
7,-81.0,9.66,5,4,45.61432961213474
8,-80.4,10.76,5,4,45.61432961213474
9,-85.8,12.219999999999999,5,4,45.61432961213474
10,-78.0,11.219999999999999,6,4,45.61432961213474
7,-78.6,9.4,6,4,45.61432961213474
8,-81.4,11.620000000000001,6,4,45.61432961213474
9,-84.0,12.34,6,4,45.61432961213474
10,-81.6,11.12,7,4,45.61432961213474
7,-79.2,9.62,7,4,45.61432961213474
8,-76.2,10.8,7,4,45.61432961213474
9,-78.6,12.020000000000001,7,4,45.61432961213474
10,-82.4,11.18,8,4,45.61432961213474
7,-76.2,9.36,8,4,45.61432961213474
8,-82.6,11.680000000000001,8,4,45.61432961213474
9,-84.8,11.5,8,4,45.61432961213474
10,-77.4,11.5,9,4,45.61432961213474
7,-79.6,9.540000000000001,9,4,45.61432961213474
8,-77.0,11.280000000000001,9,4,45.61432961213474
9,-83.8,12.020000000000001,9,33,45.61432961213474
10,-90.75,9.725,10,33,112.83630384127325
10,-97.0,4.8,10,33,652.9861717742098
7,-88.8,9.040000000000001,10,33,112.83630384127325
8,-88.0,10.940000000000001,10,33,112.83630384127325
8,-92.25,9.5,10,33,112.83630384127325
8,-93.0,5.8,10,33,652.9861717742098
10,-85.0,10.36,11,33,112.83630384127325
7,-90.0,9.620000000000001,11,33,112.83630384127325
8,-83.6,11.48,11,33,112.83630384127325
9,-87.2,11.419999999999998,11,33,112.83630384127325
10,-84.6,9.16,12,33,112.83630384127325
7,-85.8,9.459999999999999,12,33,112.83630384127325
8,-84.8,10.620000000000001,12,33,112.83630384127325
9,-81.25,11.125,12,33,112.83630384127325
9,-98.0,9.8,12,33,652.9861717742098
10,-80.2,8.7,13,33,112.83630384127325
7,-86.2,8.959999999999999,13,33,112.83630384127325
8,-84.2,10.940000000000001,13,33,112.83630384127325
9,-85.2,12.34,13,33,112.83630384127325
10,-80.0,10.25,14,33,112.83630384127325
10,-97.0,8.8,14,33,652.9861717742098
7,-81.8,9.34,14,33,112.83630384127325
8,-83.0,11.02,14,33,112.83630384127325
9,-83.0,12.040000000000001,14,33,112.83630384127325
10,-79.8,10.16,15,33,112.83630384127325
7,-79.6,9.86,15,33,112.83630384127325
8,-82.6,10.379999999999999,15,33,112.83630384127325
9,-81.2,11.959999999999999,15,33,112.83630384127325
10,-75.0,10.98,16,33,112.83630384127325
7,-79.5,9.5,16,33,112.83630384127325
7,-101.0,9.2,16,33,652.9861717742098
8,-78.75,10.925,16,33,112.83630384127325
8,-99.0,-4.2,16,33,652.9861717742098
9,-78.0,11.680000000000001,16,33,112.83630384127325
10,-78.4,11.88,17,33,112.83630384127325
7,-75.0,9.379999999999999,17,33,112.83630384127325
8,-78.0,11.175,17,33,112.83630384127325
8,-103.0,1.2,17,33,613.1344111276907
9,-81.0,10.82,17,33,112.83630384127325
10,-77.0,11.349999999999998,18,33,112.83630384127325
10,-95.0,6.0,18,33,652.9861717742098
7,-84.25,9.8,18,33,112.83630384127325
7,-97.0,1.2,18,33,652.9861717742098
8,-85.4,10.9,18,33,112.83630384127325
9,-82.6,12.24,18,33,112.83630384127325
10,-75.8,10.66,19,33,112.83630384127325
7,-77.6,9.559999999999999,19,33,112.83630384127325
8,-77.2,11.3,19,33,112.83630384127325
9,-81.8,11.5,19,33,112.83630384127325
10,-91.0,9.566666666666666,1,33,112.83630384127325
10,-103.0,2.8,1,33,652.9861717742098
7,-87.4,9.219999999999999,1,33,112.83630384127325
8,-87.8,10.780000000000001,1,33,112.83630384127325
9,-95.0,9.275,1,33,112.83630384127325
9,-115.0,3.2,1,33,652.9861717742098
10,-84.2,11.180000000000001,20,33,112.83630384127325
7,-78.0,9.18,20,33,112.83630384127325
8,-78.0,7.175,20,33,112.83630384127325
8,-90.0,3.8,20,33,652.9861717742098
9,-85.2,11.24,20,33,112.83630384127325
10,-82.2,11.24,2,33,112.83630384127325
7,-94.4,8.72,2,33,112.83630384127325
8,-89.25,10.524999999999999,2,33,112.83630384127325
8,-112.0,3.0,2,33,652.9861717742098
9,-89.5,12.3,2,33,112.83630384127325
9,-115.0,3.5,2,33,652.9861717742098
10,-85.4,10.960000000000003,3,33,112.83630384127325
7,-87.8,9.779999999999998,3,33,112.83630384127325
8,-90.0,10.0,3,33,112.83630384127325
8,-109.0,4.5,3,33,652.9861717742098
9,-87.0,7.659999999999999,3,33,112.83630384127325
10,-87.2,11.120000000000001,4,33,112.83630384127325
7,-88.6,7.140000000000001,4,33,112.83630384127325
8,-94.66666666666667,10.833333333333334,4,33,112.83630384127325
8,-112.0,1.75,4,33,652.9861717742098
9,-90.2,11.440000000000001,4,33,112.83630384127325
10,-89.33333333333333,10.299999999999999,5,33,112.83630384127325
10,-110.0,0.3500000000000001,5,33,652.9861717742098
7,-89.33333333333333,8.733333333333333,5,33,112.83630384127325
7,-111.0,1.4,5,33,652.9861717742098
8,-92.2,11.26,5,33,112.83630384127325
9,-94.2,12.040000000000001,5,33,112.83630384127325
10,-87.4,11.26,6,33,112.83630384127325
7,-88.4,10.040000000000001,6,33,112.83630384127325
8,-88.0,11.28,6,33,112.83630384127325
9,-91.2,11.780000000000001,6,33,112.83630384127325
10,-82.4,11.719999999999999,7,33,112.83630384127325
7,-88.8,9.419999999999998,7,33,112.83630384127325
8,-84.8,10.959999999999999,7,33,112.83630384127325
9,-89.6,11.459999999999999,7,33,112.83630384127325
10,-84.4,10.8,8,33,112.83630384127325
7,-84.0,9.375,8,33,112.83630384127325
7,-105.0,7.5,8,33,652.9861717742098
8,-82.2,10.9,8,33,112.83630384127325
9,-83.5,11.725,8,33,112.83630384127325
9,-102.0,10.0,8,33,652.9861717742098
10,-91.2,9.84,9,33,112.83630384127325
7,-82.5,9.325,9,33,112.83630384127325
7,-102.0,1.0,9,33,652.9861717742098
8,-90.0,10.66,9,33,112.83630384127325
9,-91.5,9.35,9,56,112.83630384127325
9,-102.0,5.1000000000000005,9,56,652.9861717742098
10,-102.0,8.2,10,56,356.24932795708844
10,-98.66666666666667,9.933333333333334,10,56,522.7687806074578
7,-98.0,9.1,10,56,356.24932795708844
7,-98.33333333333333,9.5,10,56,522.7687806074578
8,-98.0,10.8,10,56,356.24932795708844
8,-98.66666666666667,10.6,10,56,522.7687806074578
9,-96.0,9.8,10,56,356.24932795708844
9,-97.75,10.649999999999999,10,56,522.7687806074578
10,-95.0,9.4,11,56,356.2493279570884
10,-90.0,8.5,11,56,522.7687806074578
7,-94.5,9.25,11,56,356.24932795708844
7,-99.66666666666667,7.833333333333333,11,56,522.7687806074578
8,-96.8,10.6,11,56,522.7687806074578
9,-97.5,10.65,11,56,356.24932795708844
9,-94.0,10.5,11,56,522.7687806074578
10,-96.0,9.14,12,56,522.7687806074578
7,-93.0,9.5,12,56,356.24932795708844
7,-91.33333333333333,9.566666666666666,12,56,522.7687806074578
8,-92.66666666666667,10.666666666666666,12,56,356.2493279570884
8,-90.0,7.25,12,56,522.7687806074578
9,-98.66666666666667,11.5,12,56,356.2493279570884
9,-100.0,11.1,12,56,522.7687806074578
10,-88.5,11.0,13,56,356.24932795708844
10,-96.0,9.0,13,56,522.7687806074578
7,-93.0,9.2,13,56,356.24932795708844
7,-93.5,9.35,13,56,522.7687806074578
8,-94.33333333333333,10.9,13,56,356.2493279570884
8,-93.0,10.4,13,56,522.7687806074578
9,-93.5,10.25,13,56,356.24932795708844
9,-94.66666666666667,11.633333333333333,13,56,522.7687806074578
10,-85.4,8.959999999999999,14,56,356.24932795708844
7,-87.6,9.459999999999999,14,56,356.24932795708844
8,-88.4,11.2,14,56,356.24932795708844
9,-87.5,12.125,14,56,356.24932795708844
9,-91.0,1.8,14,56,522.7687806074578
10,-88.25,9.8,15,56,356.24932795708844
10,-91.0,11.0,15,56,522.7687806074578
7,-88.0,9.166666666666666,15,56,356.2493279570884
7,-91.0,9.4,15,56,522.7687806074578
8,-86.6,10.7,15,56,522.7687806074578
9,-89.0,10.5,15,56,356.24932795708844
9,-91.0,11.45,15,56,522.7687806074578
10,-90.0,9.8,16,56,356.24932795708844
10,-88.25,9.875,16,56,522.7687806074578
7,-87.66666666666667,9.5,16,56,356.2493279570884
7,-86.5,9.4,16,56,522.7687806074578
8,-87.0,11.2,16,56,356.24932795708844
8,-90.5,10.675,16,56,522.7687806074578
9,-94.0,11.375,16,56,356.24932795708844
9,-90.0,11.5,16,56,522.7687806074578
10,-83.25,8.7,17,56,356.24932795708844
10,-106.0,6.8,17,56,522.7687806074578
7,-86.2,9.6,17,56,356.24932795708844
8,-84.4,10.36,17,56,356.24932795708844
9,-86.25,11.225,17,56,356.24932795708844
9,-103.0,6.0,17,56,369.11971008376486
10,-83.0,9.75,18,56,356.24932795708844
10,-96.0,10.2,18,56,522.7687806074578
7,-85.75,9.325,18,56,356.24932795708844
7,-102.0,7.8,18,56,522.7687806074578
8,-83.75,11.925,18,56,356.24932795708844
8,-102.0,7.2,18,56,369.11971008376486
9,-89.75,11.649999999999999,18,56,356.24932795708844
9,-105.0,10.2,18,56,522.7687806074578
10,-77.8,9.86,19,56,356.24932795708844
7,-81.75,9.675,19,56,356.24932795708844
7,-99.0,8.0,19,56,522.7687806074578
8,-82.8,11.219999999999999,19,56,356.24932795708844
9,-84.33333333333333,12.533333333333333,19,56,356.2493279570884
9,-99.0,6.5,19,56,522.7687806074578
9,-97.6,10.0,1,56,356.24932795708844
7,-101.75,8.125,1,56,356.24932795708844
7,-103.0,3.8,1,56,522.7687806074578
8,-98.0,10.62,1,56,356.24932795708844
9,-103.0,9.666666666666666,1,56,356.2493279570884
9,-104.5,9.3,1,56,522.7687806074578
10,-81.0,10.24,20,56,356.24932795708844
7,-82.6,9.34,20,56,356.24932795708844
8,-79.8,10.959999999999999,20,56,356.24932795708844
9,-85.8,11.8,20,56,356.24932795708844
10,-101.0,11.0,2,56,356.24932795708844
10,-99.5,6.2250000000000005,2,56,522.7687806074578
7,-96.0,9.175,2,56,356.24932795708844
7,-101.0,8.5,2,56,522.7687806074578
8,-98.25,10.975,2,56,356.24932795708844
8,-99.0,11.2,2,56,522.7687806074578
9,-102.5,9.25,2,56,356.24932795708844
9,-103.33333333333333,10.4,2,56,522.7687806074578
10,-102.5,8.65,3,56,356.24932795708844
10,-103.0,-0.6,3,56,522.7687806074578
7,-101.4,7.859999999999999,3,56,522.7687806074578
8,-99.0,10.8,3,56,356.24932795708844
8,-102.5,6.1,3,56,522.7687806074578
9,-103.0,11.0,3,56,356.24932795708844
9,-104.0,6.925,3,56,522.7687806074578
10,-93.2,10.12,4,56,356.24932795708844
7,-100.66666666666667,8.333333333333334,4,56,356.2493279570884
7,-99.0,9.0,4,56,522.7687806074578
8,-95.6,10.0,4,56,356.24932795708844
9,-94.8,9.940000000000001,4,56,356.24932795708844
10,-93.0,10.875,5,56,356.24932795708844
10,-108.0,3.0,5,56,369.11971008376486
7,-93.6,9.959999999999999,5,56,356.24932795708844
8,-90.8,10.72,5,56,356.24932795708844
9,-94.6,11.26,5,56,356.24932795708844
10,-96.0,7.9,6,56,356.24932795708844
10,-101.0,5.833333333333333,6,56,522.7687806074578
7,-94.25,9.55,6,56,356.24932795708844
7,-95.0,5.5,6,56,522.7687806074578
8,-94.4,9.0,6,56,356.24932795708844
9,-98.75,10.925,6,56,356.24932795708844
9,-103.0,10.8,6,56,522.7687806074578
10,-100.0,7.2,7,56,356.24932795708844
10,-97.75,9.875,7,56,522.7687806074578
7,-101.0,8.066666666666666,7,56,356.2493279570884
7,-99.0,8.9,7,56,522.7687806074578
8,-96.33333333333333,10.233333333333333,7,56,356.2493279570884
8,-101.0,8.9,7,56,522.7687806074578
9,-103.0,8.5,7,56,356.24932795708844
9,-100.0,8.475000000000001,7,56,522.7687806074578
10,-94.0,9.5,8,56,356.24932795708844
10,-98.75,10.3,8,56,522.7687806074578
7,-96.0,9.0,8,56,356.24932795708844
7,-99.0,7.275,8,56,522.7687806074578
8,-96.0,11.2,8,56,356.24932795708844
8,-97.25,9.975,8,56,522.7687806074578
9,-98.5,11.8,8,56,356.24932795708844
9,-98.0,10.133333333333335,8,56,522.7687806074578
10,-92.0,11.05,9,56,356.24932795708844
10,-85.0,7.8,9,56,522.7687806074578
7,-97.6,9.16,9,56,522.7687806074578
8,-99.0,7.300000000000001,9,56,356.24932795708844
8,-101.33333333333333,8.866666666666667,9,56,522.7687806074578
9,-101.0,5.5,9,36,356.24932795708844
9,-102.75,9.975,9,36,522.7687806074578
10,-103.8,6.5,10,36,171.07614387364515
7,-96.6,9.68,10,36,171.07614387364515
8,-99.2,10.6,10,36,171.07614387364515
9,-100.0,10.6,10,36,171.07614387364515
10,-95.8,10.3,11,36,171.07614387364515
7,-100.0,9.26,11,36,171.07614387364515
8,-98.75,9.5,11,36,171.07614387364515
8,-105.0,-1.0,11,36,653.8366730091132
9,-100.0,6.175,11,36,171.07614387364515
9,-109.0,6.8,11,36,653.8366730091132
10,-97.4,9.680000000000001,12,36,171.07614387364515
7,-97.0,8.719999999999999,12,36,171.07614387364515
8,-93.2,11.179999999999998,12,36,171.07614387364515
9,-97.5,10.125,12,36,171.07614387364515
9,-113.0,-12.8,12,36,577.7372327419276
10,-94.8,9.8,13,36,171.07614387364515
7,-94.8,8.0,13,36,171.07614387364515
8,-100.0,10.425,13,36,171.07614387364515
8,-103.0,5.0,13,36,653.8366730091132
9,-97.5,11.025,13,36,171.07614387364515
9,-105.0,9.8,13,36,653.8366730091132
10,-91.5,10.024999999999999,14,36,171.07614387364515
10,-105.0,7.2,14,36,653.8366730091132
7,-92.5,8.95,14,36,171.07614387364515
7,-96.0,5.2,14,36,653.8366730091132
8,-94.0,11.075,14,36,171.07614387364515
8,-99.0,9.8,14,36,653.8366730091132
9,-94.8,11.66,14,36,171.07614387364515
10,-94.6,9.379999999999999,15,36,171.07614387364515
7,-90.6,9.26,15,36,171.07614387364515
8,-90.6,8.84,15,36,171.07614387364515
9,-101.33333333333333,10.4,15,36,171.07614387364515
9,-102.5,9.4,15,36,653.8366730091132
10,-89.5,11.0,16,36,171.07614387364515
10,-100.0,3.5,16,36,653.8366730091132
7,-93.6,9.1,16,36,171.07614387364515
8,-87.5,7.175,16,36,171.07614387364515
8,-99.0,-2.5,16,36,653.8366730091132
9,-92.4,11.66,16,36,171.07614387364515
10,-93.6,10.52,17,36,171.07614387364515
7,-96.0,7.76,17,36,171.07614387364515
